Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  [97] __gnu_cxx::__normal_iterator<InverseFlowPair*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >::operator*() const [289] std::_Vector_base<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >, std::allocator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > > >::_M_allocate(unsigned long) [363] std::_Miter_base<std::move_iterator<int*> >::iterator_type std::__miter_base<std::move_iterator<int*> >(std::move_iterator<int*>)
  [61] __gnu_cxx::__normal_iterator<InverseFlowPair*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >::operator->() const [290] std::_Vector_base<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >, std::allocator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > > >::_Vector_impl::_Vector_impl() [120] std::_Niter_base<__gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > > >(__gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >)
 [110] __gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >::base() const [291] std::_Vector_base<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >, std::allocator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > > >::_Vector_impl::~_Vector_impl() [393] std::_Niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
 [388] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [188] std::_Vector_base<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >, std::allocator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > > >::_M_deallocate(std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*, unsigned long) [64] std::_Niter_base<InverseFlowPair*>::iterator_type std::__niter_base<InverseFlowPair*>(InverseFlowPair*)
 [111] __gnu_cxx::__normal_iterator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*, std::vector<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >, std::allocator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > > > >::base() const [102] std::_Vector_base<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >, std::allocator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > > >::_M_get_Tp_allocator() [355] std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*)
  [52] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [292] std::_Vector_base<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >, std::allocator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > > >::_Vector_base() [204] InverseFlowPair* std::__copy_move_a<false, InverseFlowPair const*, InverseFlowPair*>(InverseFlowPair const*, InverseFlowPair const*, InverseFlowPair*)
  [59] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [293] std::_Vector_base<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >, std::allocator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > > >::~_Vector_base() [405] int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*)
 [216] std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_node(unsigned long, int const&, unsigned long) const [368] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [29] InverseFlowPair* std::__copy_move_a<true, InverseFlowPair*, InverseFlowPair*>(InverseFlowPair*, InverseFlowPair*, InverseFlowPair*)
 [155] std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_before_begin() const [398] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [372] int* std::__copy_move_a<true, int*, int*>(int*, int*, int*)
 [217] std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(int const&, unsigned long) const [383] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [205] InverseFlowPair* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >, InverseFlowPair*>(__gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >, __gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >, InverseFlowPair*)
 [218] std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_before_node(unsigned long, int const&, unsigned long) const [380] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [406] int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
 [156] std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_begin() const [365] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [30] InverseFlowPair* std::__copy_move_a2<true, InverseFlowPair*, InverseFlowPair*>(InverseFlowPair*, InverseFlowPair*, InverseFlowPair*)
 [253] std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_find_node(unsigned long, int const&, unsigned long) const [399] std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [373] int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*)
 [157] std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_before_begin() const [226] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [21] InverseFlowPair* std::uninitialized_copy<__gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >, InverseFlowPair*>(__gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >, __gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >, InverseFlowPair*)
 [254] std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_bucket_index(int const&, unsigned long) const [384] std::_Vector_base<int, std::allocator<int> >::_Vector_base() [407] int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
 [255] std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_find_before_node(unsigned long, int const&, unsigned long) const [400] std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [31] InverseFlowPair* std::uninitialized_copy<std::move_iterator<InverseFlowPair*>, InverseFlowPair*>(std::move_iterator<InverseFlowPair*>, std::move_iterator<InverseFlowPair*>, InverseFlowPair*)
 [158] std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::size() const [381] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [22] std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >* std::uninitialized_copy<std::move_iterator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*>, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*>(std::move_iterator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*>, std::move_iterator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*>, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*)
 [159] std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_begin() const [80] std::move_iterator<InverseFlowPair*>::move_iterator(InverseFlowPair*) [374] int* std::uninitialized_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*)
  [71] std::_Vector_base<InverseFlowPair, std::allocator<InverseFlowPair> >::_M_get_Tp_allocator() const [117] std::move_iterator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*>::move_iterator(std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*) [346] void std::uninitialized_fill_n<InverseFlowPair*, unsigned long, InverseFlowPair>(InverseFlowPair*, unsigned long, InverseFlowPair const&)
 [160] std::_Vector_base<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >, std::allocator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > > >::_M_get_Tp_allocator() const [360] std::move_iterator<int*>::move_iterator(int*) [17] void std::uninitialized_fill_n<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*, unsigned long, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >(std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*, unsigned long, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > const&)
 [356] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [189] std::unordered_map<int, int, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, int> > >::unordered_map(unsigned long, std::hash<int> const&, std::equal_to<int> const&, std::allocator<std::pair<int const, int> > const&) [23] InverseFlowPair* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >, InverseFlowPair*, InverseFlowPair>(__gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >, __gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >, InverseFlowPair*, std::allocator<InverseFlowPair>&)
  [78] std::move_iterator<InverseFlowPair*>::base() const [190] std::unordered_map<int, int, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, int> > >::~unordered_map() [408] int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&)
 [112] std::move_iterator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*>::base() const [223] std::unordered_map<int, int, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, int> > >::operator[](int const&) [32] InverseFlowPair* std::__uninitialized_copy_a<std::move_iterator<InverseFlowPair*>, InverseFlowPair*, InverseFlowPair>(std::move_iterator<InverseFlowPair*>, std::move_iterator<InverseFlowPair*>, InverseFlowPair*, std::allocator<InverseFlowPair>&)
 [357] std::move_iterator<int*>::base() const [294] std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >::clear() [24] std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >* std::__uninitialized_copy_a<std::move_iterator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*>, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >(std::move_iterator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*>, std::move_iterator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*>, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*, std::allocator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >&)
 [161] std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >::size() const [295] std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >::insert(int const&) [375] int* std::__uninitialized_copy_a<std::move_iterator<int*>, int*, int>(std::move_iterator<int*>, std::move_iterator<int*>, int*, std::allocator<int>&)
 [137] std::hash<int>::operator()(int) const [296] std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >::unordered_set(unsigned long, std::hash<int> const&, std::equal_to<int> const&, std::allocator<int> const&) [347] void std::__uninitialized_fill_n_a<InverseFlowPair*, unsigned long, InverseFlowPair, InverseFlowPair>(InverseFlowPair*, unsigned long, InverseFlowPair const&, std::allocator<InverseFlowPair>&)
  [35] std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >::_M_check_len(unsigned long, char const*) const [297] std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >::~unordered_set() [18] void std::__uninitialized_fill_n_a<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*, unsigned long, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >(std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*, unsigned long, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > const&, std::allocator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >&)
 [162] std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >::end() const [85] std::enable_if<std::allocator_traits<std::allocator<InverseFlowPair> >::__maxsize_helper<std::allocator<InverseFlowPair> const>::value, unsigned long>::type std::allocator_traits<std::allocator<InverseFlowPair> >::_S_max_size<std::allocator<InverseFlowPair> const>(std::allocator<InverseFlowPair> const&) [82] std::move_iterator<InverseFlowPair*> std::__make_move_if_noexcept_iterator<InverseFlowPair*, std::move_iterator<InverseFlowPair*> >(InverseFlowPair*)
